Id,Weekly_Sales
35_8_2013-04-12,18619.91873772381
35_8_2013-04-19,19520.364281109978
35_8_2013-04-26,18118.645629706232
35_8_2013-05-03,18858.52854661314
35_8_2013-05-10,19306.88187923106
35_8_2013-05-17,19793.11809991868
35_8_2013-05-24,20059.818465826866
35_8_2013-05-31,20968.404291423434
35_8_2013-06-07,20400.31571209251
35_8_2013-06-14,21072.827388919122
35_8_2013-06-21,20439.37940519175
35_8_2013-06-28,20398.77631705944
35_8_2013-07-05,21639.19233811069
35_8_2013-07-12,20097.147874808434
35_8_2013-07-19,19219.86206844115
35_8_2013-07-26,18019.84140816309
35_9_2012-11-02,12305.030605940403
35_9_2012-11-09,13551.658413519595
35_9_2012-11-16,10735.178042483318
35_9_2012-11-23,15455.767217232435
35_9_2012-11-30,25340.98047844886
35_9_2012-12-07,28965.96009054638
35_9_2012-12-14,12287.106581169828
35_9_2012-12-21,16613.817843925535
35_9_2012-12-28,13152.758874079605
35_9_2013-01-04,13980.979764025296
35_9_2013-01-11,15525.445608632466
35_9_2013-01-18,13375.1095539643
35_9_2013-01-25,12907.480740683923
35_9_2013-02-01,11395.91029774165
35_9_2013-02-08,12737.296199680384
35_9_2013-02-15,15213.502977374485
35_9_2013-02-22,13052.202909308618
35_9_2013-03-01,13934.422187419172
35_9_2013-03-08,14721.609165568434
35_9_2013-03-15,15321.92914323618
35_9_2013-03-22,15700.453009710382
35_9_2013-03-29,17590.621109422602
35_9_2013-04-05,17170.861922706757
35_9_2013-04-12,18343.445839825516
35_9_2013-04-19,19620.030656048533
35_9_2013-04-26,18261.850279155147
35_9_2013-05-03,17860.66172869107
35_9_2013-05-10,18997.597259337435
35_9_2013-05-17,19518.771795591445
35_9_2013-05-24,20125.759462880415
35_9_2013-05-31,22383.986713939168
35_9_2013-06-07,20799.357577325867
35_9_2013-06-14,20818.267797293487
35_9_2013-06-21,21207.896106360393
35_9_2013-06-28,21145.697588382343
35_9_2013-07-05,28878.940491468857
35_9_2013-07-12,20555.269681403035
35_9_2013-07-19,20332.962554223468
35_9_2013-07-26,18282.41722603901
35_10_2012-11-02,14483.395740609147
35_10_2012-11-09,15081.967673773495
35_10_2012-11-16,13872.466754938601
35_10_2012-11-23,14909.025501543063
35_10_2012-11-30,19901.364322821635
35_10_2012-12-07,14591.278134373224
35_10_2012-12-14,15159.734332677757
35_10_2012-12-21,17204.85010860807
35_10_2012-12-28,11967.776848114867
35_10_2013-01-04,13413.556219226442
35_10_2013-01-11,14600.500371269054
35_10_2013-01-18,13890.796104451108
35_10_2013-01-25,13239.627511559514
35_10_2013-02-01,12712.795880685964
35_10_2013-02-08,13058.880704836196
35_10_2013-02-15,13137.556992015554
35_10_2013-02-22,12728.03579040924
35_10_2013-03-01,13828.394896856837
35_10_2013-03-08,14633.783728031005
35_10_2013-03-15,14651.347941257129
35_10_2013-03-22,14839.894522239545
35_10_2013-03-29,16991.593102904826
35_10_2013-04-05,17666.967875129998
35_10_2013-04-12,17032.989911850524
35_10_2013-04-19,17974.644416645355
35_10_2013-04-26,17461.330089925163
35_10_2013-05-03,18900.27375415878
35_10_2013-05-10,18870.955853281634
35_10_2013-05-17,19149.26813968647
35_10_2013-05-24,19888.766654051564
35_10_2013-05-31,21932.674321335835
35_10_2013-06-07,18959.97095580752
35_10_2013-06-14,19464.328214013312
35_10_2013-06-21,21046.155104883674
35_10_2013-06-28,20034.880635952584
35_10_2013-07-05,21285.89012571827
35_10_2013-07-12,17694.513880958944
35_10_2013-07-19,18557.349953656543
35_10_2013-07-26,18700.533980889013
35_11_2012-11-02,15057.256370576257
35_11_2012-11-09,14419.226969973794
35_11_2012-11-16,11873.29215532599
35_11_2012-11-23,14794.310220903779
35_11_2012-11-30,18965.716431509198
35_11_2012-12-07,16526.308858629905
35_11_2012-12-14,15932.186878311102
35_11_2012-12-21,14776.957528687439
35_11_2012-12-28,11548.352461122702
35_11_2013-01-04,12827.304867328161
35_11_2013-01-11,13473.361657111429
35_11_2013-01-18,13523.629540962896
35_11_2013-01-25,12748.723907077265
35_11_2013-02-01,12458.581474208548
35_11_2013-02-08,12914.347554273334
35_11_2013-02-15,12318.073737684002
35_11_2013-02-22,12227.309956028497
35_11_2013-03-01,13527.332563887623
35_11_2013-03-08,12931.665140963036
35_11_2013-03-15,13130.237470894164
35_11_2013-03-22,14524.770980466341
35_11_2013-03-29,11729.84664269797
35_11_2013-04-05,14272.607020746977
35_11_2013-04-12,17280.84181760325
35_11_2013-04-19,19544.84228848235
35_11_2013-04-26,18715.2499517244
35_11_2013-05-03,17383.588733128898
35_11_2013-05-10,21777.321893490927
35_11_2013-05-17,19022.010620143894
35_11_2013-05-24,19915.053913388885
35_11_2013-05-31,27362.68264932374
35_11_2013-06-07,21026.533590120103
35_11_2013-06-14,20148.980452560907
35_11_2013-06-21,25636.713273322468
35_11_2013-06-28,20030.67313144215
35_11_2013-07-05,30381.667636810347
35_11_2013-07-12,19159.495597187866
35_11_2013-07-19,19927.0509172816
35_11_2013-07-26,18742.05805208902
35_12_2012-11-02,11372.123902308645
35_12_2012-11-09,8496.217445360762
35_12_2012-11-16,5736.497718616417
35_12_2012-11-23,8786.767682728978
35_12_2012-11-30,19567.197576941675
35_12_2012-12-07,5163.558551163466
35_12_2012-12-14,4038.480340696684
35_12_2012-12-21,7473.457461916973
35_12_2012-12-28,7719.987648138103
35_12_2013-01-04,11424.155839345507
35_12_2013-01-11,13768.025375897261
35_12_2013-01-18,11812.907127290859
35_12_2013-01-25,10101.595730593848
35_12_2013-02-01,7144.36828678773
35_12_2013-02-08,4057.3615231093904
35_12_2013-02-15,7207.2462694496
35_12_2013-02-22,9856.36732632201
35_12_2013-03-01,9840.132806792639
35_12_2013-03-08,11106.432795192444
35_12_2013-03-15,9251.435861924074
35_12_2013-03-22,16153.513557143187
35_12_2013-03-29,9472.732553697433
35_12_2013-04-05,9624.341384877416
35_12_2013-04-12,13828.660012864477
35_12_2013-04-19,13855.565428100372
35_12_2013-04-26,16430.810167694122
35_12_2013-05-03,13306.491608655753
35_12_2013-05-10,15498.27936064511
35_12_2013-05-17,17499.15806184869
35_12_2013-05-24,18382.817032823314
35_12_2013-05-31,18830.95498388034
35_12_2013-06-07,16230.36455289155
35_12_2013-06-14,20196.609281300785
35_12_2013-06-21,18058.79696890574
35_12_2013-06-28,18322.437862943105
35_12_2013-07-05,9863.155673169449
35_12_2013-07-12,12417.890819516864
35_12_2013-07-19,12476.26621602755
35_12_2013-07-26,15567.1605572668
35_13_2012-11-02,24705.42366641599
35_13_2012-11-09,27632.50842520435
35_13_2012-11-16,27282.755070870044
35_13_2012-11-23,23406.99024233938
35_13_2012-11-30,19295.339525710984
35_13_2012-12-07,19736.93304311723
35_13_2012-12-14,27237.540442492274
35_13_2012-12-21,32922.11594833333
35_13_2012-12-28,20725.771287772463
35_13_2013-01-04,21403.839967537544
35_13_2013-01-11,17242.796921988058
35_13_2013-01-18,17840.465916682533
35_13_2013-01-25,15028.911371085927
35_13_2013-02-01,27948.885873453404
35_13_2013-02-08,29842.832652246765
35_13_2013-02-15,27331.694952505703
35_13_2013-02-22,17550.03254810079
35_13_2013-03-01,31857.834369195574
35_13_2013-03-08,29944.478464484993
35_13_2013-03-15,28110.025977156314
35_13_2013-03-22,21291.210374181668
35_13_2013-03-29,11916.475740065447
35_13_2013-04-05,31658.12399668264
35_13_2013-04-12,27532.146271145255
35_13_2013-04-19,24547.292929304556
35_13_2013-04-26,24788.176557486833
35_13_2013-05-03,28851.794913644597
35_13_2013-05-10,24253.500536583397
35_13_2013-05-17,21970.14601389582
35_13_2013-05-24,20442.457791944413
35_13_2013-05-31,25191.09974070247
35_13_2013-06-07,24290.288759322804
35_13_2013-06-14,21307.20755312886
35_13_2013-06-21,21517.702109823393
35_13_2013-06-28,20771.072134964994
35_13_2013-07-05,32533.30259726303
35_13_2013-07-12,22161.21816091428
35_13_2013-07-19,24662.03540781503
35_13_2013-07-26,20287.212914614294
35_14_2012-11-02,20984.556316165144
35_14_2012-11-09,25889.67916451617
35_14_2012-11-16,24093.102537005932
35_14_2012-11-23,43263.17316417663
35_14_2012-11-30,17367.48232989727
35_14_2012-12-07,33041.676276809834
35_14_2012-12-14,39719.83384309524
35_14_2012-12-21,66301.15187583336
35_14_2012-12-28,24106.253719977813
35_14_2013-01-04,16644.131450721725
35_14_2013-01-11,16598.060199991665
35_14_2013-01-18,16737.0636810038
35_14_2013-01-25,16435.111158920547
35_14_2013-02-01,25332.366330150253
35_14_2013-02-08,31155.27303748835
35_14_2013-02-15,27543.142448320512
35_14_2013-02-22,16720.312827752525
35_14_2013-03-01,27565.21384959899
35_14_2013-03-08,24361.979176784174
35_14_2013-03-15,24470.003502042375
35_14_2013-03-22,21761.105737866914
35_14_2013-03-29,16028.610205968009
35_14_2013-04-05,28598.393408118092
35_14_2013-04-12,21553.158275185426
35_14_2013-04-19,22775.904497764855
35_14_2013-04-26,18697.601351635993
35_14_2013-05-03,25934.084118476985
35_14_2013-05-10,20324.177962276808
35_14_2013-05-17,21279.597172736656
35_14_2013-05-24,20294.75529911675
35_14_2013-05-31,23682.119367300333
35_14_2013-06-07,21188.651507800085
35_14_2013-06-14,19500.020512519262
35_14_2013-06-21,18983.55323002717
35_14_2013-06-28,21082.494056077427
35_14_2013-07-05,28043.517229627174
35_14_2013-07-12,20222.209779509358
35_14_2013-07-19,20838.099931241395
35_14_2013-07-26,19985.888123758443
35_16_2012-11-02,5754.09579812316
35_16_2012-11-09,10308.75851605764
35_16_2012-11-16,7620.378501961837
35_16_2012-11-23,10518.15730254594
35_16_2012-11-30,19441.67558210687
35_16_2012-12-07,5461.526560364097
35_16_2012-12-14,4309.291143645179
35_16_2012-12-21,7002.979503519825
35_16_2012-12-28,16721.307604925943
35_16_2013-01-04,7647.369199577575
35_16_2013-01-11,6828.229002630345
35_16_2013-01-18,6688.445862748733
35_16_2013-01-25,7049.571378422476
35_16_2013-02-01,6743.4622744912285
35_16_2013-02-08,4581.450925254226
35_16_2013-02-15,7335.113860974662
35_16_2013-02-22,9360.452644404999
35_16_2013-03-01,7492.648301713554
35_16_2013-03-08,10299.580890185181
35_16_2013-03-15,11756.17200994369
35_16_2013-03-22,15092.250777153396
35_16_2013-03-29,10133.120026673705
35_16_2013-04-05,11480.188265436409
35_16_2013-04-12,14020.077183489182
35_16_2013-04-19,14968.782878170054
35_16_2013-04-26,14893.469720237776
35_16_2013-05-03,13046.361958850479
35_16_2013-05-10,15640.21118309653
35_16_2013-05-17,17081.04925761878
35_16_2013-05-24,19618.62935363251
35_16_2013-05-31,20546.100331211208
35_16_2013-06-07,17798.404818721017
35_16_2013-06-14,16731.155402923247
35_16_2013-06-21,18909.06930989811
35_16_2013-06-28,21569.167205419075
35_16_2013-07-05,20705.896866404797
35_16_2013-07-12,18937.16635086851
35_16_2013-07-19,17817.43739873078
35_16_2013-07-26,14937.153296762424
35_17_2012-11-02,15550.1516363355
35_17_2012-11-09,17714.598957144713
35_17_2012-11-16,16404.79874302236
35_17_2012-11-23,18584.07230130565
35_17_2012-11-30,22772.16660922891
35_17_2012-12-07,21435.381653300345
35_17_2012-12-14,23058.481008467144
35_17_2012-12-21,25754.01441507535
35_17_2012-12-28,14142.601133510196
35_17_2013-01-04,10151.939145276441
35_17_2013-01-11,11295.324357684729
35_17_2013-01-18,8064.416291818212
35_17_2013-01-25,10194.867099147192
35_17_2013-02-01,15626.875510964046
35_17_2013-02-08,9369.495917852259
35_17_2013-02-15,12971.365310482957
35_17_2013-02-22,14694.020163101703
35_17_2013-03-01,17400.906287496957
35_17_2013-03-08,13656.509363806
35_17_2013-03-15,14452.180289557991
35_17_2013-03-22,15431.053931479439
35_17_2013-03-29,9054.681427191395
35_17_2013-04-05,14926.14105308491
35_17_2013-04-12,15074.424508652926
35_17_2013-04-19,16070.294592826336
35_17_2013-04-26,17263.408055872398
35_17_2013-05-03,13408.61299982989
35_17_2013-05-10,14826.055473701079
35_17_2013-05-17,15822.649711730948
35_17_2013-05-24,17883.5944360768
35_17_2013-05-31,17902.316742073537
35_17_2013-06-07,15054.059790216554
35_17_2013-06-14,16602.605355315845
35_17_2013-06-21,16091.482837245167
35_17_2013-06-28,17956.43278138526
35_17_2013-07-05,16636.01621324923
35_17_2013-07-12,17400.26336892
35_17_2013-07-19,16938.17401736207
35_17_2013-07-26,15430.03806545065
35_18_2012-11-02,15204.15050986057
35_18_2012-11-09,16079.627774762543
35_18_2012-11-16,19793.128186161794
35_18_2012-11-23,24544.188917977768
35_18_2012-11-30,23146.126042820342
35_18_2012-12-07,45896.2441223475
35_18_2012-12-14,25457.293838421072
35_18_2012-12-21,21900.64373737482
35_18_2012-12-28,7925.600565292072
35_18_2013-01-04,8846.832286571398
35_18_2013-01-11,7500.237150563984
35_18_2013-01-18,5922.42900358813
35_18_2013-01-25,6894.825317928344
35_18_2013-02-01,10040.271687493183
35_18_2013-02-08,7755.0356899814415
35_18_2013-02-15,11652.867422268564
35_18_2013-02-22,6731.555799124982
35_18_2013-03-01,5830.649306108841
35_18_2013-03-08,12253.39483393299
35_18_2013-03-15,9593.588855054777
35_18_2013-03-22,12226.911244866122
35_18_2013-03-29,9015.787271590223
35_18_2013-04-05,12434.570290765505
35_18_2013-04-12,10472.373861645283
35_18_2013-04-19,8059.370406350629
35_18_2013-04-26,11212.651119368662
35_18_2013-05-03,8762.088603058928
35_18_2013-05-10,9353.09295803043
35_18_2013-05-17,7601.35283899065
35_18_2013-05-24,8991.716095593678
35_18_2013-05-31,18871.586846745424
35_18_2013-06-14,10606.803844264954
35_18_2013-06-21,13698.170154673886
35_18_2013-06-28,14992.71308128046
35_18_2013-07-05,8689.958680914546
35_18_2013-07-12,15939.158615009626
35_18_2013-07-19,17524.349407903315
35_18_2013-07-26,11061.462389260649
35_19_2013-01-04,9807.721471988734
35_19_2013-01-18,6107.870207305743
35_19_2013-02-08,7746.363058600546
35_20_2012-11-02,10434.59529165723
35_20_2012-11-09,11993.945466536708
35_20_2012-11-16,12194.509680330995
35_20_2012-11-23,17231.32730009985
35_20_2012-11-30,17648.581895466767
35_20_2012-12-07,10731.387794496613
35_20_2012-12-14,11437.308992049802
35_20_2012-12-21,13769.302162834409
35_20_2012-12-28,6768.759362686689
35_20_2013-01-04,8922.071155838976
35_20_2013-01-11,8794.412181952535
35_20_2013-01-18,8707.369176128044
35_20_2013-01-25,6605.386239748233
35_20_2013-02-01,10163.739844724745
35_20_2013-02-08,7955.59569986229
35_20_2013-02-15,9957.1680792623
35_20_2013-02-22,10433.201880130971
35_20_2013-03-01,11700.58398600602
35_20_2013-03-08,11162.204978156142
35_20_2013-03-15,11321.707924954604
35_20_2013-03-22,11829.12265543985
35_20_2013-03-29,12193.849789801447
35_20_2013-04-05,11471.08256499071
35_20_2013-04-12,12743.224473162518
35_20_2013-04-19,12305.418610905486
35_20_2013-04-26,12367.228964123462
35_20_2013-05-03,9060.93951026197
35_20_2013-05-10,11972.203438807253
35_20_2013-05-17,12450.64140487775
35_20_2013-05-24,11871.10632194537
35_20_2013-05-31,17474.535548670254
35_20_2013-06-07,12397.410568795463
35_20_2013-06-14,12205.486970368629
35_20_2013-06-21,13439.319131970979
35_20_2013-06-28,17002.030263494922
35_20_2013-07-05,12768.552051881243
35_20_2013-07-12,14665.743964388965
35_20_2013-07-19,14324.603791175536
35_20_2013-07-26,11824.077949334913
35_21_2012-11-02,8297.499270522509
35_21_2012-11-09,10269.87532664893
35_21_2012-11-16,8237.051633199513
35_21_2012-11-23,11570.935376515574
35_21_2012-11-30,17786.440792873687
35_21_2012-12-07,8487.263661038298
35_21_2012-12-14,8306.139483369661
35_21_2012-12-21,9345.86436070206
35_21_2012-12-28,6362.513683443403
35_21_2013-01-04,9647.393785744072
35_21_2013-01-11,6266.230534521521
35_21_2013-01-18,6978.747404798068
35_21_2013-01-25,6461.615486970543
35_21_2013-02-01,6598.807537780961
35_21_2013-02-08,6740.471295218735
35_21_2013-02-15,10826.231775546452
35_21_2013-02-22,8099.351523538109
35_21_2013-03-01,9712.373910169257
35_21_2013-03-08,10453.136196931458
35_21_2013-03-15,11126.047815342006
35_21_2013-03-22,10733.162377434954
35_21_2013-03-29,12732.291072001373
35_21_2013-04-05,10790.676347047476
35_21_2013-04-12,11931.57689690958
35_21_2013-04-19,9810.22924718411
35_21_2013-04-26,9959.083965951846
35_21_2013-05-03,8422.042150728736
35_21_2013-05-10,11874.574098390736
35_21_2013-05-17,12063.022174333079
35_21_2013-05-24,8522.507397536743
35_21_2013-05-31,17975.985118371187
35_21_2013-06-07,10123.693978276315
35_21_2013-06-14,10557.88251276297
35_21_2013-06-21,9883.373246819301
35_21_2013-06-28,15662.450293314732
35_21_2013-07-05,10818.348469094904
35_21_2013-07-12,14525.4045786899
35_21_2013-07-19,13189.329770088065
35_21_2013-07-26,11918.505879119044
35_22_2012-11-02,16955.43634065233
35_22_2012-11-09,13607.858878983336
35_22_2012-11-16,16812.487040249165
35_22_2012-11-23,24823.825530708997
35_22_2012-11-30,16802.569762441428
35_22_2012-12-07,21712.83219660781
35_22_2012-12-14,25705.785678774595
35_22_2012-12-21,36926.945344780856
35_22_2012-12-28,16443.188794970618
35_22_2013-01-04,15506.127752055008
35_22_2013-01-11,13362.779104677045
35_22_2013-01-18,14860.17231556386
35_22_2013-01-25,11278.703562839766
35_22_2013-02-01,12061.75027520628
35_22_2013-02-08,24871.90087649134
35_22_2013-02-15,20208.34104714423
35_22_2013-02-22,18002.886233813555
35_22_2013-03-01,13203.182329598721
35_22_2013-03-08,12591.097597012089
35_22_2013-03-15,15034.700064933231
35_22_2013-03-22,15974.277855044795
35_22_2013-03-29,13804.627947979174
35_22_2013-04-05,15708.080770716555
35_22_2013-04-12,13091.639745765657
35_22_2013-04-19,13043.769408668195
35_22_2013-04-26,15065.668361813792
35_22_2013-05-03,15798.386356784533
35_22_2013-05-10,14165.052547320733
35_22_2013-05-17,13966.890640530855
35_22_2013-05-24,12667.287872377497
35_22_2013-05-31,22173.280831554144
35_22_2013-06-07,16255.599785467759
35_22_2013-06-14,19143.58264596444
35_22_2013-06-21,17293.78490427362
35_22_2013-06-28,19133.027895790936
35_22_2013-07-05,18227.328761202985
35_22_2013-07-12,17614.708834019762
35_22_2013-07-19,17520.038352111824
35_22_2013-07-26,15990.724912078715
35_23_2012-11-02,29628.87182705664
35_23_2012-11-09,22691.138747340574
35_23_2012-11-16,20655.792216431895
35_23_2012-11-23,44260.74160958668
35_23_2012-11-30,16186.280667836536
35_23_2012-12-07,42321.33456297669
35_23_2012-12-14,51301.72533135706
35_23_2012-12-21,78621.81247935398
35_23_2012-12-28,26832.86566921857
35_23_2013-01-04,19452.296897792836
35_23_2013-01-11,16895.826391128114
35_23_2013-01-18,19336.36250387108
35_23_2013-01-25,14627.619402931949
35_23_2013-02-01,11030.249458868897
35_23_2013-02-08,30983.476953439505
35_23_2013-02-15,19129.106725947673
35_23_2013-02-22,23033.3436200803
35_23_2013-03-01,16659.033397792162
35_23_2013-03-08,14829.900474386364
35_23_2013-03-15,21111.607811600636
35_23_2013-03-22,19344.954150336984
35_23_2013-03-29,17860.78098385437
35_23_2013-04-05,23094.66396042372
35_23_2013-04-12,17619.591694309147
35_23_2013-04-19,15563.332254577677
35_23_2013-04-26,27068.428712559176
35_23_2013-05-03,22447.11492509084
35_23_2013-05-10,18241.06318631622
35_23_2013-05-17,17535.6180027408
35_23_2013-05-24,26779.557471396685
35_23_2013-05-31,35474.641637763176
35_23_2013-06-07,26790.639649293236
35_23_2013-06-14,29222.916403833635
35_23_2013-06-21,34254.78470042954
35_23_2013-06-28,24791.477089958607
35_23_2013-07-05,34803.68579786896
35_23_2013-07-12,25226.556630750558
35_23_2013-07-19,23024.913830469697
35_23_2013-07-26,23615.77062731155
35_24_2012-11-02,14477.085449400245
35_24_2012-11-09,10976.281943448688
35_24_2012-11-16,12144.541747132265
35_24_2012-11-23,17856.36113901284
35_24_2012-11-30,15671.705033911661
35_24_2012-12-07,18687.312976354096
35_24_2012-12-14,16448.33271675012
35_24_2012-12-21,21853.817728021724
35_24_2012-12-28,8470.165940712415
35_24_2013-01-04,12613.675130370235
35_24_2013-01-11,7574.055794739302
35_24_2013-01-18,7777.56282973959
35_24_2013-01-25,8690.900114062495
35_24_2013-02-01,9150.780031843362
35_24_2013-02-08,10435.104465291757
35_24_2013-02-15,11986.638108963527
35_24_2013-02-22,10919.589627594793
35_24_2013-03-01,9976.633990804141
35_24_2013-03-08,10488.29577808402
35_24_2013-03-15,10952.773139129727
35_24_2013-03-22,11677.307981779213
35_24_2013-03-29,11779.202985703812
35_24_2013-04-05,15103.381405251446
35_24_2013-04-12,11728.05340480189
35_24_2013-04-19,11338.297914391593
35_24_2013-04-26,11443.75324231619
35_24_2013-05-03,13761.895589377256
35_24_2013-05-10,13912.876202681855
35_24_2013-05-17,11706.180437702471
35_24_2013-05-24,12182.029841588368
35_24_2013-05-31,18528.84671366197
35_24_2013-06-07,15921.439558839675
35_24_2013-06-14,14793.07421762098
35_24_2013-06-21,13250.470447140257
35_24_2013-06-28,13662.975116015097
35_24_2013-07-05,15110.129013762184
35_24_2013-07-12,16490.470622895846
35_24_2013-07-19,15056.380965101795
35_24_2013-07-26,13429.287404428465
35_25_2012-11-02,12754.06634030666
35_25_2012-11-09,11750.224854584698
35_25_2012-11-16,11923.784291804477
35_25_2012-11-23,15190.648885923334
35_25_2012-11-30,15587.539735193392
35_25_2012-12-07,15892.586272161347
35_25_2012-12-14,16008.781103000403
35_25_2012-12-21,19397.716578657124
35_25_2012-12-28,10752.547148067602
35_25_2013-01-04,10182.23917221295
35_25_2013-01-11,7606.695162563248
35_25_2013-01-18,8438.538372339655
35_25_2013-01-25,8948.289311425315
35_25_2013-02-01,9267.388471522363
35_25_2013-02-08,12394.240980940482
35_25_2013-02-15,12317.74257334422
35_25_2013-02-22,11236.931152165569
35_25_2013-03-01,10170.632319147873
35_25_2013-03-08,10794.431362683526
35_25_2013-03-15,10779.326666360203
35_25_2013-03-22,11530.52615669796
35_25_2013-03-29,11873.652522158949
35_25_2013-04-05,14189.352607775058
35_25_2013-04-12,11424.18077887395
35_25_2013-04-19,11415.527122180672
35_25_2013-04-26,11993.335829316778
35_25_2013-05-03,12095.390889691567
35_25_2013-05-10,11989.450736014263
35_25_2013-05-17,10962.136331441074
35_25_2013-05-24,11688.210650197514
35_25_2013-05-31,15245.637201787693
35_25_2013-06-07,14077.359712350046
35_25_2013-06-14,12101.756609256716
35_25_2013-06-21,12983.356171027264
35_25_2013-06-28,13847.816437826417
35_25_2013-07-05,14816.804672359825
35_25_2013-07-12,15473.024645976668
35_25_2013-07-19,13223.630610975257
35_25_2013-07-26,13406.397063349184
35_26_2012-11-02,11471.588449867206
35_26_2012-11-09,11355.233344849707
35_26_2012-11-16,9496.011363486046
35_26_2012-11-23,13858.48414518867
35_26_2012-11-30,16167.322821348902
35_26_2012-12-07,15085.752358948674
35_26_2012-12-14,11920.199174199886
35_26_2012-12-21,14962.923675097705
35_26_2012-12-28,7040.14100803701
35_26_2013-01-04,7050.333800038161
35_26_2013-01-11,6846.632499716198
35_26_2013-01-18,6475.67477390707
35_26_2013-01-25,6747.3621501448215
35_26_2013-02-01,9328.206009639922
35_26_2013-02-08,10345.697167695085
35_26_2013-02-15,11465.487647136337
35_26_2013-02-22,10439.547698162181
35_26_2013-03-01,9794.985058629036
35_26_2013-03-08,10685.184226071116
35_26_2013-03-15,10495.382568527963
35_26_2013-03-22,11758.715683716091
35_26_2013-03-29,10296.823582917334
35_26_2013-04-05,10975.540209593026
35_26_2013-04-12,11756.407160768425
35_26_2013-04-19,10783.77857076709
35_26_2013-04-26,10486.000945057887
35_26_2013-05-03,10950.29116664632
35_26_2013-05-10,10529.954296908138
35_26_2013-05-17,10123.191951353707
35_26_2013-05-24,9388.961694393882
35_26_2013-05-31,12611.203009526904
35_26_2013-06-07,10705.466257640372
35_26_2013-06-14,11642.029228280433
35_26_2013-06-21,11964.535671167094
35_26_2013-06-28,11722.010058874559
35_26_2013-07-05,10231.310478525833
35_26_2013-07-12,11208.84736055366
35_26_2013-07-19,11136.366143600066
35_26_2013-07-26,10276.185661827873
35_27_2012-11-02,5368.989823145146
35_27_2012-11-09,7042.576842255514
35_27_2012-11-16,5783.54699504491
35_27_2012-11-23,6983.480048600949
35_27_2012-11-30,16782.671255506168
35_27_2012-12-07,8015.150879877358
35_27_2012-12-14,7267.4269757725
35_27_2012-12-21,7957.120274520217
35_27_2012-12-28,3697.065120603107
35_27_2013-01-04,4563.325346836604
35_27_2013-01-11,4147.648085245627
35_27_2013-01-18,4054.4212591297364
35_27_2013-01-25,6889.871095874384
35_27_2013-02-01,8250.408964956692
35_27_2013-02-08,3262.5510603326115
35_27_2013-02-15,10377.289423652765
35_27_2013-02-22,6058.447038537703
35_27_2013-03-01,7693.771213546811
35_27_2013-03-08,10111.66591374542
35_27_2013-03-15,10311.865879858291
35_27_2013-03-22,9019.185449147575
35_27_2013-03-29,8377.530908407132
35_27_2013-04-05,4956.131242582938
35_27_2013-04-12,7871.171635381252
35_27_2013-04-19,9887.827569323383
35_27_2013-04-26,9928.567632124083
35_27_2013-05-03,5675.028418320878
35_27_2013-05-10,9138.31543434996
35_27_2013-05-17,8552.20721329971
35_27_2013-05-24,8552.057638320792
35_27_2013-05-31,8412.685758004332
35_27_2013-06-07,8427.623906470119
35_27_2013-06-14,10556.62575614532
35_27_2013-06-21,9487.914560527946
35_27_2013-06-28,8890.698818876783
35_27_2013-07-05,6084.161804094077
35_27_2013-07-12,8421.474293850048
35_27_2013-07-19,8256.305157159255
35_27_2013-07-26,7563.827799975481
35_28_2012-11-02,4583.243741794276
35_28_2012-11-09,5623.020703571734
35_28_2012-11-16,6131.017495269746
35_28_2012-11-23,6588.72746231561
35_28_2012-11-30,15765.657538490295
35_28_2012-12-07,6892.378937045305
35_28_2012-12-14,6861.833018137069
35_28_2012-12-21,8193.833477700853
35_28_2012-12-28,3408.280715623523
35_28_2013-01-04,3896.1917757056112
35_28_2013-01-11,3652.358873307016
35_28_2013-01-18,3922.720859044128
35_28_2013-01-25,5170.583652156297
35_28_2013-02-01,7564.820249743262
35_28_2013-02-08,2738.1340377920906
35_28_2013-02-15,10468.2560037888
35_28_2013-02-22,5953.490286231025
35_28_2013-03-01,7033.998721471545
35_28_2013-03-08,10082.369804556822
35_28_2013-03-15,10220.20322387979
35_28_2013-03-22,9748.173305990258
35_28_2013-03-29,7528.12861648216
35_28_2013-04-05,4575.488614137161
35_28_2013-04-12,7760.083022512059
35_28_2013-04-19,9742.543460700495
35_28_2013-04-26,9731.917577595716
35_28_2013-05-03,5134.258824409594
35_28_2013-05-10,8555.778674663823
35_28_2013-05-17,8508.777807624327
35_28_2013-05-24,8580.596172416555
35_28_2013-05-31,8489.948567499741
35_28_2013-06-07,8576.593279536797
35_28_2013-06-14,9868.473581981965
35_28_2013-06-21,9090.512787091753
35_28_2013-06-28,7107.771811157996
35_28_2013-07-05,6182.0920545151375
35_28_2013-07-12,7273.282374710766
35_28_2013-07-19,8524.944050877064
35_28_2013-07-26,7281.334930433707
35_29_2012-11-02,5842.13378772147
35_29_2012-11-09,6946.474933061224
35_29_2012-11-16,6463.182797579652
35_29_2012-11-23,7736.766125881047
35_29_2012-11-30,12419.853397351933
35_29_2012-12-07,8709.093669095795
35_29_2012-12-14,9694.626632662716
35_29_2012-12-21,12707.238845325988
35_29_2012-12-28,5064.333616548318
35_29_2013-01-04,6334.137058009597
35_29_2013-01-11,5396.125173944924
35_29_2013-01-18,4536.210087883455
35_29_2013-01-25,4702.753664569148
35_29_2013-02-01,7324.124220593375
35_29_2013-02-08,7231.556731425689
